340600000000	淮北市
340700000000	铜陵市
340800000000	安庆市
341000000000	黄山市
341100000000	滁州市
341200000000	阜阳市
341300000000	宿州市
341500000000	六安市
341600000000	亳州市
341700000000	池州市
341800000000	宣城市
350100000000	福州市
350200000000	厦门市
350300000000	莆田市
350400000000	三明市
350500000000	泉州市
350600000000	漳州市
350700000000	南平市
350800000000	龙岩市
350900000000	宁德市
360100000000	南昌市
360200000000	景德镇市
360300000000	萍乡市
360400000000	九江市
360500000000	新余市
360600000000	鹰潭市
360700000000	赣州市
360800000000	吉安市
360900000000	宜春市
361000000000	抚州市
361100000000	上饶市
370100000000	济南市
370200000000	青岛市
370300000000	淄博市
370400000000	枣庄市
370500000000	东营市
370600000000	烟台市
370700000000	潍坊市
370800000000	济宁市
370900000000	泰安市
371000000000	威海市
371100000000	日照市
371300000000	临沂市
371400000000	德州市
371500000000	聊城市
371600000000	滨州市
371700000000	菏泽市
410100000000	郑州市
410200000000	开封市
410300000000	洛阳市
410400000000	平顶山市
410500000000	安阳市
410600000000	鹤壁市
410700000000	新乡市
410800000000	焦作市
410900000000	濮阳市
411000000000	许昌市
411100000000	漯河市
411200000000	三门峡市
411300000000	南阳市
411400000000	商丘市
411500000000	信阳市
411600000000	周口市
411700000000	驻马店市
419000000000	省直辖县级行政区划
420100000000	武汉市
420200000000	黄石市
420300000000	十堰市
420500000000	宜昌市
420600000000	襄阳市
420700000000	鄂州市
420800000000	荆门市
420900000000	孝感市
421000000000	荆州市
421100000000	黄冈市
421200000000	咸宁市
421300000000	随州市
422800000000	恩施土家族苗族自治州
429000000000	省直辖县级行政区划
430100000000	长沙市
430200000000	株洲市
430300000000	湘潭市
430400000000	衡阳市
430500000000	邵阳市
430600000000	岳阳市
430700000000	常德市
430800000000	张家界市
430900000000	益阳市
431000000000	郴州市
431100000000	永州市
431200000000	怀化市
431300000000	娄底市
433100000000	湘西土家族苗族自治州
440100000000	广州市
440200000000	韶关市
440300000000	深圳市
440400000000	珠海市
440500000000	汕头市
440600000000	佛山市
440700000000	江门市
440800000000	湛江市
440900000000	茂名市
441200000000	肇庆市
441300000000	惠州市
441400000000	梅州市
441500000000	汕尾市
441600000000	河源市
441700000000	阳江市
441800000000	清远市
441900000000	东莞市
442000000000	中山市
445100000000	潮州市
445200000000	揭阳市
445300000000	云浮市
450100000000	南宁市
450200000000	柳州市
450300000000	桂林市
450400000000	梧州市
450500000000	北海市
450600000000	防城港市
450700000000	钦州市
450800000000	贵港市
450900000000	玉林市
451000000000	百色市
451100000000	贺州市
451200000000	河池市
451300000000	来宾市
451400000000	崇左市
460100000000	海口市
460200000000	三亚市
460300000000	三沙市
460400000000	儋州市
469000000000	省直辖县级行政区划
500200000000	重庆市
510100000000	成都市
510300000000	自贡市
510400000000	攀枝花市
510500000000	泸州市
510600000000	德阳市
510700000000	绵阳市
510800000000	广元市
510900000000	遂宁市
511000000000	内江市
511100000000	乐山市
511300000000	南充市
511400000000	眉山市
511500000000	宜宾市
511600000000	广安市
511700000000	达州市
511800000000	雅安市
511900000000	巴中市
512000000000	资阳市
513200000000	阿坝藏族羌族自治州
513300000000	甘孜藏族自治州
513400000000	凉山彝族自治州
520100000000	贵阳市
520200000000	六盘水市
520300000000	遵义市
520400000000	安顺市
520500000000	毕节市
520600000000	铜仁市
522300000000	黔西南布依族苗族自治州
522600000000	黔东南苗族侗族自治州
522700000000	黔南布依族苗族自治州
530100000000	昆明市
530300000000	曲靖市
530400000000	玉溪市
530500000000	保山市
530600000000	昭通市
530700000000	丽江市
530800000000	普洱市
530900000000	临沧市
532300000000	楚雄彝族自治州
532500000000	红河哈尼族彝族自治州
532600000000	文山壮族苗族自治州
532800000000	西双版纳傣族自治州
532900000000	大理白族自治州
533100000000	德宏傣族景颇族自治州
533300000000	怒江傈僳族自治州
533400000000	迪庆藏族自治州
540100000000	拉萨市
540200000000	日喀则市
540300000000	昌都市
540400000000	林芝市
540500000000	山南市
540600000000	那曲市
542500000000	阿里地区
610100000000	西安市
610200000000	铜川市
610300000000	宝鸡市
610400000000	咸阳市
610500000000	渭南市
610600000000	延安市
610700000000	汉中市
610800000000	榆林市
610900000000	安康市
611000000000	商洛市
620100000000	兰州市
620200000000	嘉峪关市
620300000000	金昌市
620400000000	白银市
620500000000	天水市
620600000000	武威市
620700000000	张掖市
620800000000	平凉市
620900000000	酒泉市
621000000000	庆阳市
621100000000	定西市
621200000000	陇南市
622900000000	临夏回族自治州
623000000000	甘南藏族自治州
630100000000	西宁市
630200000000	海东市
632200000000	海北藏族自治州
632300000000	黄南藏族自治州
632500000000	海南藏族自治州
632600000000	果洛藏族自治州
632700000000	玉树藏族自治州
632800000000	海西蒙古族藏族自治州
640100000000	银川市
640200000000	石嘴山市
640300000000	吴忠市
640400000000	固原市
640500000000	中卫市
650100000000	乌鲁木齐市
650200000000	克拉玛依市
650400000000	吐鲁番市
650500000000	哈密市
652300000000	昌吉回族自治州
652700000000	博尔塔拉蒙古自治州
652800000000	巴音郭楞蒙古自治州
652900000000	阿克苏地区
653000000000	克孜勒苏柯尔克孜自治州
653100000000	喀什地区
653200000000	和田地区
654000000000	伊犁哈萨克自治州
654200000000	塔城地区
654300000000	阿勒泰地区
659000000000	自治区直辖县级行政区划
